ASN,Time,GT,CC
17885,12:00-13:00,0,0
17896,12:00-13:00,0,0
17897,12:00-13:00,0,0
17908,12:00-13:00,0,0
17917,12:00-13:00,0,0
17923,12:00-13:00,0,0
17962,12:00-13:00,0,0
17964,12:00-13:00,0,0
17968,12:00-13:00,0,0
17974,12:00-13:00,0,0
18001,12:00-13:00,0,0
18042,12:00-13:00,0,0
18047,12:00-13:00,0,0
18101,12:00-13:00,0,0
18126,12:00-13:00,0,0
18177,12:00-13:00,0,0
18182,12:00-13:00,0,0
18207,12:00-13:00,0,0
18231,12:00-13:00,0,0
18302,12:00-13:00,0,0
18359,12:00-13:00,0,0
18403,12:00-13:00,0,0
18566,12:00-13:00,0,0
18747,12:00-13:00,0,0
18809,12:00-13:00,0,0
18812,12:00-13:00,0,0
18881,12:00-13:00,0,0
19037,12:00-13:00,0,0
19090,12:00-13:00,0,0
19108,12:00-13:00,0,0
19182,12:00-13:00,0,0
19262,12:00-13:00,0,0
19429,12:00-13:00,0,0
19817,12:00-13:00,0,0
20001,12:00-13:00,0,0
20115,12:00-13:00,0,0
20207,12:00-13:00,0,0
20214,12:00-13:00,0,0
20255,12:00-13:00,0,0
20485,12:00-13:00,0,0
20500,12:00-13:00,0,0
20597,12:00-13:00,0,0
20632,12:00-13:00,0,0
20676,12:00-13:00,0,0
20771,12:00-13:00,0,0
20804,12:00-13:00,0,0
20825,12:00-13:00,0,0
20838,12:00-13:00,0,0
20845,12:00-13:00,0,0
20858,12:00-13:00,0,0
20910,12:00-13:00,0,0
20959,12:00-13:00,0,0
20960,12:00-13:00,0,0
21003,12:00-13:00,0,0
21017,12:00-13:00,0,0
21021,12:00-13:00,0,0
21050,12:00-13:00,0.5,0
21127,12:00-13:00,0,0
21219,12:00-13:00,0,0
21229,12:00-13:00,0,0
21327,12:00-13:00,0,0
21341,12:00-13:00,0,0
21487,12:00-13:00,0,0
21497,12:00-13:00,0,0
21502,12:00-13:00,0,0
21508,12:00-13:00,0,0
21826,12:00-13:00,0,0
21844,12:00-13:00,0,0
22047,12:00-13:00,0,0
22085,12:00-13:00,0,0
22566,12:00-13:00,0,0
22689,12:00-13:00,0,0
22773,12:00-13:00,0,0
22927,12:00-13:00,0,0
23106,12:00-13:00,0,0
23201,12:00-13:00,0,0
23216,12:00-13:00,0,0
23504,12:00-13:00,0,0
23563,12:00-13:00,0,0
23577,12:00-13:00,0,0
23578,12:00-13:00,0,0
23693,12:00-13:00,0,0
23700,12:00-13:00,0,0
23724,12:00-13:00,0,0
23752,12:00-13:00,0,0
23771,12:00-13:00,0,0
23772,12:00-13:00,0,0
23850,12:00-13:00,0,0
23889,12:00-13:00,0,0
23966,12:00-13:00,0,0
24086,12:00-13:00,0,0
24139,12:00-13:00,0,0
24157,12:00-13:00,0,0
24158,12:00-13:00,0,0
24326,12:00-13:00,0,0
24342,12:00-13:00,0,0
24378,12:00-13:00,0,0
24560,12:00-13:00,0,0
24608,12:00-13:00,0,0
24698,12:00-13:00,0,0
24718,12:00-13:00,0,0
24731,12:00-13:00,0,0
24814,12:00-13:00,0,0
24863,12:00-13:00,0,0
24955,12:00-13:00,0,0
25008,12:00-13:00,0,0
25019,12:00-13:00,0,0
25144,12:00-13:00,0,0
25169,12:00-13:00,0,0
25229,12:00-13:00,0,0
25233,12:00-13:00,0,0
25346,12:00-13:00,0,0
25405,12:00-13:00,0,0
25436,12:00-13:00,0,0
25441,12:00-13:00,0,0
25490,12:00-13:00,0,0
25513,12:00-13:00,0,0
25515,12:00-13:00,0,0
25620,12:00-13:00,0,0
26599,12:00-13:00,0,0
26611,12:00-13:00,0,0
26615,12:00-13:00,0,0
27699,12:00-13:00,0,0
27724,12:00-13:00,0,0
27747,12:00-13:00,0,0
27757,12:00-13:00,0,0
27925,12:00-13:00,0,0
27947,12:00-13:00,0,0
28548,12:00-13:00,0,0
28573,12:00-13:00,0,0
28708,12:00-13:00,0,0
28719,12:00-13:00,0,0
28812,12:00-13:00,0,0
28840,12:00-13:00,0,0
28885,12:00-13:00,0,0
29049,12:00-13:00,0,0
29113,12:00-13:00,0,0
29119,12:00-13:00,0,0
29255,12:00-13:00,0,0
29314,12:00-13:00,0,0
29357,12:00-13:00,0,0
29518,12:00-13:00,0,0
29550,12:00-13:00,0,0
29562,12:00-13:00,0,0
29571,12:00-13:00,0,0
29687,12:00-13:00,0,0
29975,12:00-13:00,0,0
30058,12:00-13:00,0,0
30722,12:00-13:00,0,0
30890,12:00-13:00,0,0
31012,12:00-13:00,0,0
31042,12:00-13:00,0,0
31094,12:00-13:00,0,0
31242,12:00-13:00,0,0
31252,12:00-13:00,0,0
31334,12:00-13:00,0,0
31359,12:00-13:00,0,0
31514,12:00-13:00,0,0
31549,12:00-13:00,0,0
32613,12:00-13:00,0,0
33139,12:00-13:00,0,0
33287,12:00-13:00,0,0
33490,12:00-13:00,0,0
33491,12:00-13:00,0,0
33588,12:00-13:00,0,0
33650,12:00-13:00,0,0
33651,12:00-13:00,0,0
33652,12:00-13:00,0,0
33657,12:00-13:00,0,0
33662,12:00-13:00,0,0
33668,12:00-13:00,0,0
33774,12:00-13:00,0,0
33922,12:00-13:00,0,0
33934,12:00-13:00,0,0
34058,12:00-13:00,0,0
34123,12:00-13:00,0,0
34137,12:00-13:00,0,0
34145,12:00-13:00,0,0
34397,12:00-13:00,0,0
34400,12:00-13:00,0,0
34584,12:00-13:00,0,0
34588,12:00-13:00,0,0
34594,12:00-13:00,0,0
34602,12:00-13:00,0,0
34974,12:00-13:00,0,0
34984,12:00-13:00,0,0
35002,12:00-13:00,0,0
35154,12:00-13:00,0,0
35228,12:00-13:00,0,0
35612,12:00-13:00,0,0
35736,12:00-13:00,0,0
35805,12:00-13:00,0,0
35807,12:00-13:00,0,0
36351,12:00-13:00,0,0
37903,12:00-13:00,0,0
37981,12:00-13:00,0,0
38264,12:00-13:00,0,0
38266,12:00-13:00,0,0
38285,12:00-13:00,0,0
38322,12:00-13:00,0,0
38444,12:00-13:00,0,0
38552,12:00-13:00,0,0
38661,12:00-13:00,0,0
38710,12:00-13:00,0,0
39229,12:00-13:00,0,0
39354,12:00-13:00,0,0
39435,12:00-13:00,0,0
39501,12:00-13:00,0,0
39603,12:00-13:00,0,0
39651,12:00-13:00,0,0
40285,12:00-13:00,0,0
41440,12:00-13:00,0,0
